Time,Event,Crane,Location,Plate
32239,Move_from,Crane-1,A01,
32243,Move_to,Crane-1,A03,
32243,Pick_up,Crane-1,A03,SP-RS-A03-087
32243,Move_from,Crane-1,A03,
32251,Move_to,Crane-1,B07,
32251,Avoiding_wait_start,Crane-1,B07,
32259,Avoiding_wait_finish,Crane-1,B07,
32259,Move_from,Crane-1,B07,
32259,Move_to,Crane-2,A12,
32259,Pick_up,Crane-2,A12,SP-RS-A12-100
32259,Move_from,Crane-2,A12,
32285,Move_to,Crane-2,B24,
32285,Put_down,Crane-2,B24,SP-RS-A12-100
32285,Move_from,Crane-2,B24,
32301,Move_to,Crane-1,B26,
32301,Put_down,Crane-1,B26,SP-RS-A03-087
32301,Move_from,Crane-1,B26,
32307,Move_to,Crane-2,B34,
32307,Pick_up,Crane-2,B34,SP-RS-B34-057
32307,Move_from,Crane-2,B34,
32313,Move_to,Crane-2,B37,
32313,Put_down,Crane-2,B37,SP-RS-B34-057
32313,Move_from,Crane-2,B37,
32315,Release,,cn2,
32351,Move_to,Crane-1,B03,
32351,Pick_up,Crane-1,B03,SP-RS-B03-098
32351,Move_from,Crane-1,B03,
32361,Move_to,Crane-1,A08,
32361,Avoiding_wait_start,Crane-1,A08,
32365,Avoiding_wait_finish,Crane-1,A08,
32365,Move_from,Crane-1,A08,
32365,Move_to,Crane-2,B13,
32365,Pick_up,Crane-2,B13,SP-RS-B13-092
32365,Move_from,Crane-2,B13,
32391,Move_to,Crane-1,A21,
32391,Put_down,Crane-1,A21,SP-RS-B03-098
32391,Move_from,Crane-1,A21,
32395,Move_to,Crane-2,B26,
32395,Put_down,Crane-2,B26,SP-RS-B13-092
32395,Move_from,Crane-2,B26,
32399,Move_to,Crane-1,A24,
32399,Pick_up,Crane-1,A24,SP-RT-A24-128
32399,Move_from,Crane-1,A24,
32401,Move_to,Crane-1,cn2,
32401,Put_down,Crane-1,cn2,SP-RT-A24-128
32401,Move_from,Crane-1,cn2,
32407,Move_to,Crane-2,A32,
32407,Pick_up,Crane-2,A32,SP-RS-A32-062
32407,Move_from,Crane-2,A32,
32417,Move_to,Crane-2,B37,
32417,Put_down,Crane-2,B37,SP-RS-A32-062
32417,Move_from,Crane-2,B37,
32420,Release,,cn1,
32453,Move_to,Crane-1,B00,
32453,Pick_up,Crane-1,B00,SP-ST-B00-421
32453,Move_from,Crane-1,B00,
32467,Move_to,Crane-1,A07,
32467,Avoiding_wait_start,Crane-1,A07,
32471,Avoiding_wait_finish,Crane-1,A07,
32471,Move_from,Crane-1,A07,
32471,Move_to,Crane-2,A12,
32471,Pick_up,Crane-2,A12,SP-RS-A12-099
32471,Move_from,Crane-2,A12,
32489,Move_to,Crane-2,A21,
32489,Put_down,Crane-2,A21,SP-RS-A12-099
32489,Move_from,Crane-2,A21,
32507,Move_to,Crane-2,A28,
32507,Pick_up,Crane-2,A28,SP-RT-A28-108
32507,Move_from,Crane-2,A28,
32511,Release,,cn2,
32533,Move_to,Crane-1,A36,
32533,Put_down,Crane-1,A36,SP-ST-B00-421
32533,Move_to,Crane-2,cn3,
32533,Move_from,Crane-2,cn3,
32533,Move_from,Crane-1,A36,
32559,Move_to,Crane-1,A24,
32559,Pick_up,Crane-1,A24,SP-RT-A24-127
32559,Move_from,Crane-1,A24,
32575,Move_to,Crane-2,cn1,
32575,Put_down,Crane-2,cn1,SP-RT-A28-108
32575,Move_to,Crane-1,A17,
32575,Move_from,Crane-1,A17,
32575,Move_from,Crane-2,cn1,
32593,Move_to,Crane-1,cn2,
32593,Put_down,Crane-1,cn2,SP-RT-A24-127
32593,Move_from,Crane-1,cn2,
32597,Move_to,Crane-2,B31,
32597,Pick_up,Crane-2,B31,SP-RS-B31-059
32597,Move_from,Crane-2,B31,
32613,Move_to,Crane-1,B34,
32613,Pick_up,Crane-1,B34,SP-RS-B34-056
32613,Move_to,Crane-2,A39,
32613,Move_from,Crane-2,A39,
32613,Move_from,Crane-1,B34,
32619,Release,,cn1,
32669,Move_to,Crane-2,A13,
32669,Put_down,Crane-2,A13,SP-RS-B31-059
32669,Move_from,Crane-2,A13,
32677,Move_to,Crane-1,A04,
32677,Put_down,Crane-1,A04,SP-RS-B34-056
32677,Move_to,Crane-2,B17,
32677,Pick_up,Crane-2,B17,SP-RT-B17-120
32677,Move_from,Crane-2,B17,
32677,Move_from,Crane-1,A04,
32679,Move_to,Crane-1,B03,
32679,Pick_up,Crane-1,B03,SP-RS-B03-097
32679,Move_from,Crane-1,B03,
32687,Move_to,Crane-2,cn1,
32687,Put_down,Crane-2,cn1,SP-RT-B17-120
32687,Move_from,Crane-2,cn1,
32705,Release,,cn2,
32713,Release,,cn1,
32715,Move_to,Crane-2,B34,
32715,Pick_up,Crane-2,B34,SP-RS-B34-055
32715,Move_from,Crane-2,B34,
32723,Move_to,Crane-1,B24,
32723,Put_down,Crane-1,B24,SP-RS-B03-097
32723,Move_from,Crane-1,B24,
32727,Move_to,Crane-1,A22,
32727,Avoiding_wait_start,Crane-1,A22,
32731,Avoiding_wait_finish,Crane-1,A22,
32731,Move_from,Crane-1,A22,
32731,Move_to,Crane-2,A26,
32731,Put_down,Crane-2,A26,SP-RS-B34-055
32731,Move_from,Crane-2,A26,
32749,Move_to,Crane-1,A30,
32749,Pick_up,Crane-1,A30,SP-RT-A30-116
32749,Move_to,Crane-2,A35,
32749,Move_from,Crane-2,A35,
32749,Move_from,Crane-1,A30,
32761,Move_to,Crane-1,cn2,
32761,Put_down,Crane-1,cn2,SP-RT-A30-116
32761,Move_from,Crane-1,cn2,
32787,Move_to,Crane-2,A18,
32787,Pick_up,Crane-2,A18,SP-RT-A18-091
32787,Move_from,Crane-2,A18,
32795,Move_to,Crane-2,cn1,
32795,Move_from,Crane-2,cn1,
32795,Move_to,Crane-2,cn1,
32795,Put_down,Crane-2,cn1,SP-RT-A18-091
32795,Move_from,Crane-2,cn1,
32813,Move_to,Crane-1,B00,
32813,Pick_up,Crane-1,B00,SP-ST-B00-420
32813,Move_from,Crane-1,B00,
32813,Move_to,Crane-1,B00,
32813,Pick_up,Crane-1,B00,SP-ST-B00-419
32813,Move_from,Crane-1,B00,
32816,Release,,cn2,
32823,Move_to,Crane-2,B34,
32823,Move_from,Crane-2,B34,
32823,Move_to,Crane-2,B34,
32823,Pick_up,Crane-2,B34,SP-RS-B34-054
32823,Move_from,Crane-2,B34,
32823,Move_to,Crane-2,B34,
32823,Pick_up,Crane-2,B34,SP-RS-B34-053
32823,Move_from,Crane-2,B34,
32839,Move_to,Crane-1,A13,
32839,Move_from,Crane-1,A13,
32839,Move_to,Crane-1,A13,
32839,Put_down,Crane-1,A13,SP-ST-B00-419
32839,Move_from,Crane-1,A13,
32839,Move_to,Crane-1,A13,
32839,Put_down,Crane-1,A13,SP-ST-B00-420
32839,Move_from,Crane-1,A13,
32849,Move_to,Crane-1,B08,
32849,Avoiding_wait_start,Crane-1,B08,
32851,Release,,cn1,
32869,Avoiding_wait_finish,Crane-1,B08,
32869,Move_from,Crane-1,B08,
32869,Move_to,Crane-2,A13,
32869,Move_from,Crane-2,A13,
32869,Move_to,Crane-2,A13,
32869,Put_down,Crane-2,A13,SP-RS-B34-053
32869,Move_from,Crane-2,A13,
32869,Move_to,Crane-2,A13,
32869,Put_down,Crane-2,A13,SP-RS-B34-054
32869,Move_from,Crane-2,A13,
32899,Move_to,Crane-1,B22,
32899,Move_from,Crane-1,B22,
32899,Move_to,Crane-1,B22,
32899,Pick_up,Crane-1,B22,SP-RT-B22-106
32899,Move_from,Crane-1,B22,
32905,Move_to,Crane-2,B29,
32905,Pick_up,Crane-2,B29,SP-RT-B29-103
32905,Move_to,Crane-1,cn2,
32905,Put_down,Crane-1,cn2,SP-RT-B22-106
32905,Move_from,Crane-2,B29,
32905,Move_from,Crane-1,cn2,
32923,Move_to,Crane-2,cn1,
32923,Put_down,Crane-2,cn1,SP-RT-B29-103
32923,Move_to,Crane-1,B17,
32923,Move_from,Crane-1,B17,
32923,Move_from,Crane-2,cn1,
32951,Move_to,Crane-2,B34,
32951,Pick_up,Crane-2,B34,SP-RS-B34-052
32951,Move_from,Crane-2,B34,
32955,Move_to,Crane-1,B31,
32955,Pick_up,Crane-1,B31,SP-RS-B31-058
32955,Move_to,Crane-2,B36,
32955,Move_from,Crane-2,B36,
32955,Move_from,Crane-1,B31,
33001,Move_to,Crane-2,B15,
33001,Put_down,Crane-2,B15,SP-RS-B34-052
33001,Move_from,Crane-2,B15,
33019,Move_to,Crane-1,B01,
33019,Put_down,Crane-1,B01,SP-RS-B31-058
33019,Move_from,Crane-1,B01,
33037,Move_to,Crane-2,B31,
33037,Pick_up,Crane-2,B31,SP-RS-B31-057
33037,Move_from,Crane-2,B31,
33049,Move_to,Crane-2,B37,
33049,Avoiding_wait_start,Crane-2,B37,
33058,Release,,cn2,
33085,Avoiding_wait_finish,Crane-2,B37,
33085,Move_from,Crane-2,B37,
33085,Move_to,Crane-1,A32,
33085,Pick_up,Crane-1,A32,SP-RS-A32-061
33085,Move_from,Crane-1,A32,
33133,Move_to,Crane-2,B15,
33133,Put_down,Crane-2,B15,SP-RS-B31-057
33133,Move_from,Crane-2,B15,
33151,Move_to,Crane-1,B01,
33151,Put_down,Crane-1,B01,SP-RS-A32-061
33151,Move_from,Crane-1,B01,
33155,Move_to,Crane-1,A03,
33155,Pick_up,Crane-1,A03,SP-RS-A03-086
33155,Move_from,Crane-1,A03,
33167,Move_to,Crane-2,A30,
33167,Pick_up,Crane-2,A30,SP-RT-A30-115
33167,Move_from,Crane-2,A30,
33172,Release,,cn1,
33175,Move_to,Crane-1,A13,
33175,Put_down,Crane-1,A13,SP-RS-A03-086
33175,Move_from,Crane-1,A13,
33179,Move_to,Crane-2,cn2,
33179,Put_down,Crane-2,cn2,SP-RT-A30-115
33179,Move_from,Crane-2,cn2,
33193,Move_to,Crane-2,B31,
33193,Pick_up,Crane-2,B31,SP-RS-B31-056
33193,Move_from,Crane-2,B31,
33197,Move_to,Crane-2,A33,
33197,Avoiding_wait_start,Crane-2,A33,
33209,Avoiding_wait_finish,Crane-2,A33,
33209,Move_from,Crane-2,A33,
33209,Move_to,Crane-1,A28,
33209,Pick_up,Crane-1,A28,SP-RT-A28-107
33209,Move_from,Crane-1,A28,
33225,Move_to,Crane-1,cn1,
33225,Put_down,Crane-1,cn1,SP-RT-A28-107
33225,Move_from,Crane-1,cn1,
33253,Move_to,Crane-2,A13,
33253,Put_down,Crane-2,A13,SP-RS-B31-056
33253,Move_from,Crane-2,A13,
33255,Move_to,Crane-2,A14,
33255,Pick_up,Crane-2,A14,SP-RS-A14-109
33255,Move_from,Crane-2,A14,
33269,Move_to,Crane-1,B00,
33269,Pick_up,Crane-1,B00,SP-ST-B00-418
33269,Move_to,Crane-2,A21,
33269,Put_down,Crane-2,A21,SP-RS-A14-109
33269,Move_from,Crane-1,B00,
33269,Move_from,Crane-2,A21,
33293,Move_to,Crane-2,B31,
33293,Pick_up,Crane-2,B31,SP-RS-B31-055
33293,Move_from,Crane-2,B31,
33293,Move_to,Crane-2,B31,
33293,Pick_up,Crane-2,B31,SP-RS-B31-054
33293,Move_from,Crane-2,B31,
33309,Move_to,Crane-2,B24,
33309,Put_down,Crane-2,B24,SP-RS-B31-054
33309,Move_from,Crane-2,B24,
33309,Move_to,Crane-2,B24,
33309,Put_down,Crane-2,B24,SP-RS-B31-055
33309,Move_from,Crane-2,B24,
33325,Move_to,Crane-2,B31,
33325,Pick_up,Crane-2,B31,SP-RS-B31-053
33325,Move_from,Crane-2,B31,
33343,Move_to,Crane-1,A35,
33343,Put_down,Crane-1,A35,SP-ST-B00-418
33343,Move_to,Crane-2,A40,
33343,Move_from,Crane-2,A40,
33343,Move_from,Crane-1,A35,
33345,Release,,cn1,
33385,Move_to,Crane-2,A21,
33385,Put_down,Crane-2,A21,SP-RS-B31-053
33385,Move_from,Crane-2,A21,
33403,Move_to,Crane-2,A28,
33403,Pick_up,Crane-2,A28,SP-RT-A28-106
33403,Move_from,Crane-2,A28,
33417,Move_to,Crane-1,B00,
33417,Pick_up,Crane-1,B00,SP-ST-B00-417
33417,Move_from,Crane-1,B00,
33419,Move_to,Crane-2,cn1,
33419,Put_down,Crane-2,cn1,SP-RT-A28-106
33419,Move_from,Crane-2,cn1,
33427,Move_to,Crane-2,A18,
33427,Avoiding_wait_start,Crane-2,A18,
33443,Avoiding_wait_finish,Crane-2,A18,
33443,Move_from,Crane-2,A18,
33443,Move_to,Crane-1,A13,
33443,Put_down,Crane-1,A13,SP-ST-B00-417
33443,Move_from,Crane-1,A13,
33455,Move_to,Crane-2,A12,
33455,Pick_up,Crane-2,A12,SP-RS-A12-098
33455,Move_to,Crane-1,A07,
33455,Move_from,Crane-1,A07,
33455,Move_from,Crane-2,A12,
33457,Move_to,Crane-2,A13,
33457,Put_down,Crane-2,A13,SP-RS-A12-098
33457,Move_from,Crane-2,A13,
33463,Release,,cn2,
33469,Move_to,Crane-1,A14,
33469,Pick_up,Crane-1,A14,SP-RS-A14-108
33469,Move_to,Crane-2,A19,
33469,Move_from,Crane-2,A19,
33469,Move_from,Crane-1,A14,
33483,Move_to,Crane-2,A12,
33483,Pick_up,Crane-2,A12,SP-RS-A12-097
33483,Move_from,Crane-2,A12,
33495,Move_to,Crane-1,B01,
33495,Put_down,Crane-1,B01,SP-RS-A14-108
33495,Move_from,Crane-1,B01,
33515,Move_to,Crane-2,B26,
33515,Put_down,Crane-2,B26,SP-RS-A12-097
33515,Move_from,Crane-2,B26,
33519,Move_to,Crane-2,A28,
33519,Avoiding_wait_start,Crane-2,A28,
33543,Avoiding_wait_finish,Crane-2,A28,
33543,Move_from,Crane-2,A28,
33543,Move_to,Crane-1,A24,
33543,Pick_up,Crane-1,A24,SP-RT-A24-126
33543,Move_from,Crane-1,A24,
33575,Move_to,Crane-2,A14,
33575,Pick_up,Crane-2,A14,SP-RS-A14-107
33575,Move_to,Crane-1,A09,
33575,Move_from,Crane-1,A09,
33575,Move_from,Crane-2,A14,
33597,Move_to,Crane-2,B24,
33597,Put_down,Crane-2,B24,SP-RS-A14-107
33597,Move_from,Crane-2,B24,
33609,Move_to,Crane-1,cn2,
33609,Put_down,Crane-1,cn2,SP-RT-A24-126
33609,Move_to,Crane-2,A29,
33609,Move_from,Crane-2,A29,
33609,Move_from,Crane-1,cn2,
33643,Move_to,Crane-2,A14,
33643,Pick_up,Crane-2,A14,SP-RS-A14-106
33643,Move_from,Crane-2,A14,
33655,Move_to,Crane-1,B03,
33655,Pick_up,Crane-1,B03,SP-RS-B03-096
33655,Move_from,Crane-1,B03,
33679,Move_to,Crane-1,B15,
33679,Put_down,Crane-1,B15,SP-RS-B03-096
33679,Move_from,Crane-1,B15,
33687,Release,,cn2,
33693,Move_to,Crane-2,B37,
33693,Put_down,Crane-2,B37,SP-RS-A14-106
33693,Move_from,Crane-2,B37,
33694,Release,,cn1,
33703,Move_to,Crane-1,B03,
33703,Pick_up,Crane-1,B03,SP-RS-B03-095
33703,Move_from,Crane-1,B03,
33705,Move_to,Crane-1,A04,
33705,Put_down,Crane-1,A04,SP-RS-B03-095
33705,Move_from,Crane-1,A04,
33725,Move_to,Crane-2,B22,
33725,Pick_up,Crane-2,B22,SP-RT-B22-105
33725,Move_from,Crane-2,B22,
33731,Move_to,Crane-2,cn2,
33731,Put_down,Crane-2,cn2,SP-RT-B22-105
33731,Move_from,Crane-2,cn2,
33733,Move_to,Crane-1,A18,
33733,Pick_up,Crane-1,A18,SP-RT-A18-090
33733,Move_from,Crane-1,A18,
33755,Move_to,Crane-1,A07,
33755,Avoiding_wait_start,Crane-1,A07,
33759,Avoiding_wait_finish,Crane-1,A07,
33759,Move_from,Crane-1,A07,
33759,Move_to,Crane-2,A12,
33759,Pick_up,Crane-2,A12,SP-RS-A12-096
33759,Move_from,Crane-2,A12,
33759,Move_to,Crane-2,A12,
33759,Pick_up,Crane-2,A12,SP-RS-A12-095
33759,Move_from,Crane-2,A12,
33777,Move_to,Crane-2,A21,
33777,Put_down,Crane-2,A21,SP-RS-A12-095
33777,Move_from,Crane-2,A21,
33777,Move_to,Crane-2,A21,
33777,Put_down,Crane-2,A21,SP-RS-A12-096
33777,Move_from,Crane-2,A21,
33778,Release,,cn2,
33789,Move_to,Crane-1,cn1,
33789,Move_from,Crane-1,cn1,
33789,Move_to,Crane-2,A25,
33789,Move_from,Crane-2,A25,
33789,Move_to,Crane-1,cn1,
33789,Put_down,Crane-1,cn1,SP-RT-A18-090
33789,Move_from,Crane-1,cn1,
33827,Move_to,Crane-2,A08,
33827,Pick_up,Crane-2,A08,SP-RS-A08-106
33827,Move_to,Crane-1,A03,
33827,Move_from,Crane-1,A03,
33827,Move_from,Crane-2,A08,
33841,Move_to,Crane-2,B15,
33841,Put_down,Crane-2,B15,SP-RS-A08-106
33841,Move_from,Crane-2,B15,
33863,Release,,cn1,
33885,Move_to,Crane-1,A30,
33885,Pick_up,Crane-1,A30,SP-RT-A30-114
33885,Move_to,Crane-2,A35,
33885,Move_from,Crane-2,A35,
33885,Move_from,Crane-1,A30,
33897,Move_to,Crane-1,cn2,
33897,Put_down,Crane-1,cn2,SP-RT-A30-114
33897,Move_from,Crane-1,cn2,
33943,Move_to,Crane-2,A08,
33943,Pick_up,Crane-2,A08,SP-RS-A08-105
33943,Move_to,Crane-1,B03,
33943,Move_from,Crane-1,B03,
33943,Move_from,Crane-2,A08,
33977,Move_to,Crane-2,B24,
33977,Put_down,Crane-2,B24,SP-RS-A08-105
33977,Move_from,Crane-2,B24,
33984,Release,,cn2,
33999,Move_to,Crane-1,B29,
33999,Pick_up,Crane-1,B29,SP-RT-B29-102
33999,Move_to,Crane-2,A34,
33999,Move_from,Crane-2,A34,
33999,Move_from,Crane-1,B29,
34017,Move_to,Crane-1,cn1,
34017,Put_down,Crane-1,cn1,SP-RT-B29-102
34017,Move_from,Crane-1,cn1,
34055,Move_to,Crane-2,A08,
34055,Pick_up,Crane-2,A08,SP-RS-A08-104
34055,Move_to,Crane-1,B03,
34055,Move_from,Crane-1,B03,
34055,Move_from,Crane-2,A08,
34095,Move_to,Crane-1,B22,
34095,Pick_up,Crane-1,B22,SP-RT-B22-104
34095,Move_from,Crane-1,B22,
34101,Move_to,Crane-1,cn2,
34101,Put_down,Crane-1,cn2,SP-RT-B22-104
34101,Move_from,Crane-1,cn2,
34117,Move_to,Crane-2,B37,
34117,Put_down,Crane-2,B37,SP-RS-A08-104
34117,Move_from,Crane-2,B37,
34129,Move_to,Crane-1,A12,
34129,Pick_up,Crane-1,A12,SP-RS-A12-094
34129,Move_from,Crane-1,A12,
34145,Move_to,Crane-1,A04,
34145,Put_down,Crane-1,A04,SP-RS-A12-094
34145,Move_from,Crane-1,A04,
34147,Move_to,Crane-1,B03,
34147,Avoiding_wait_start,Crane-1,B03,
34159,Release,,cn1,
34177,Release,,cn2,
34179,Avoiding_wait_finish,Crane-1,B03,
34179,Move_from,Crane-1,B03,
34179,Move_to,Crane-2,A08,
34179,Pick_up,Crane-2,A08,SP-RS-A08-103
34179,Move_from,Crane-2,A08,
34199,Move_to,Crane-1,B13,
34199,Pick_up,Crane-1,B13,SP-RS-B13-091
34199,Move_from,Crane-1,B13,
34213,Move_to,Crane-2,B24,
34213,Put_down,Crane-2,B24,SP-RS-A08-103
34213,Move_from,Crane-2,B24,
34223,Move_to,Crane-1,B01,
34223,Put_down,Crane-1,B01,SP-RS-B13-091
34223,Move_to,Crane-2,A28,
34223,Pick_up,Crane-2,A28,SP-RT-A28-105
34223,Move_from,Crane-2,A28,
34223,Move_from,Crane-1,B01,
34239,Move_to,Crane-2,cn1,
34239,Put_down,Crane-2,cn1,SP-RT-A28-105
34239,Move_from,Crane-2,cn1,
34255,Move_to,Crane-2,A28,
34255,Avoiding_wait_start,Crane-2,A28,
34271,Avoiding_wait_finish,Crane-2,A28,
34271,Move_from,Crane-2,A28,
34271,Move_to,Crane-1,A24,
34271,Pick_up,Crane-1,A24,SP-RT-A24-125
34271,Move_from,Crane-1,A24,
34315,Move_to,Crane-2,A08,
34315,Pick_up,Crane-2,A08,SP-RS-A08-102
34315,Move_from,Crane-2,A08,
34315,Move_to,Crane-1,A03,
34315,Move_from,Crane-1,A03,
34315,Move_to,Crane-2,A08,
34315,Pick_up,Crane-2,A08,SP-RS-A08-101
34315,Move_from,Crane-2,A08,
34361,Move_to,Crane-1,cn2,
34361,Move_from,Crane-1,cn2,
34361,Move_to,Crane-1,cn2,
34361,Put_down,Crane-1,cn2,SP-RT-A24-125
34361,Move_from,Crane-1,cn2,
34377,Move_to,Crane-2,B37,
34377,Put_down,Crane-2,B37,SP-RS-A08-101
34377,Move_from,Crane-2,B37,
34377,Move_to,Crane-1,A32,
34377,Move_from,Crane-1,A32,
34377,Move_to,Crane-2,B37,
34377,Put_down,Crane-2,B37,SP-RS-A08-102
34377,Move_to,Crane-1,A32,
34377,Pick_up,Crane-1,A32,SP-RS-A32-060
34377,Move_from,Crane-1,A32,
34377,Move_from,Crane-2,B37,
34386,Release,,cn1,
34419,Release,,cn2,
34431,Move_to,Crane-2,A12,
34431,Pick_up,Crane-2,A12,SP-RS-A12-093
34431,Move_from,Crane-2,A12,
34443,Move_to,Crane-1,A01,
34443,Put_down,Crane-1,A01,SP-RS-A32-060
34443,Move_from,Crane-1,A01,
34463,Move_to,Crane-2,B26,
34463,Put_down,Crane-2,B26,SP-RS-A12-093
34463,Move_from,Crane-2,B26,
34475,Move_to,Crane-1,B17,
34475,Pick_up,Crane-1,B17,SP-RT-B17-119
34475,Move_from,Crane-1,B17,
34479,Move_to,Crane-2,B20,
34479,Pick_up,Crane-2,B20,SP-RT-B20-106
34479,Move_to,Crane-1,B15,
34479,Move_from,Crane-1,B15,
34479,Move_from,Crane-2,B20,
34491,Move_to,Crane-2,cn2,
34491,Put_down,Crane-2,cn2,SP-RT-B20-106
34491,Move_from,Crane-2,cn2,
34493,Move_to,Crane-1,cn1,
34493,Put_down,Crane-1,cn1,SP-RT-B17-119
34493,Move_to,Crane-2,A25,
34493,Move_from,Crane-2,A25,
34493,Move_from,Crane-1,cn1,
34531,Move_to,Crane-2,A08,
34531,Pick_up,Crane-2,A08,SP-RS-A08-100
34531,Move_to,Crane-1,A03,
34531,Pick_up,Crane-1,A03,SP-RS-A03-085
34531,Move_from,Crane-2,A08,
34531,Move_from,Crane-1,A03,
34567,Move_to,Crane-1,A21,
34567,Put_down,Crane-1,A21,SP-RS-A03-085
34567,Move_from,Crane-1,A21,
34593,Move_to,Crane-2,B37,
34593,Put_down,Crane-2,B37,SP-RS-A08-100
34593,Move_from,Crane-2,B37,
34609,Move_to,Crane-1,B00,
34609,Pick_up,Crane-1,B00,SP-ST-B00-416
34609,Move_from,Crane-1,B00,
34625,Move_to,Crane-1,B08,
34625,Move_from,Crane-1,B08,
34625,Move_to,Crane-1,B08,
34625,Put_down,Crane-1,B08,SP-ST-B00-416
34625,Move_from,Crane-1,B08,
34627,Move_to,Crane-1,A07,
34627,Avoiding_wait_start,Crane-1,A07,
34634,Release,,cn2,
34643,Avoiding_wait_finish,Crane-1,A07,
34643,Move_from,Crane-1,A07,
34643,Move_to,Crane-2,A14,
34643,Pick_up,Crane-2,A14,SP-RS-A14-105
34643,Move_from,Crane-2,A14,
34643,Move_to,Crane-1,A07,
34643,Move_from,Crane-1,A07,
34643,Move_to,Crane-1,A07,
34643,Avoiding_wait_start,Crane-1,A07,
34647,Avoiding_wait_finish,Crane-1,A07,
34647,Move_from,Crane-1,A07,
34647,Move_to,Crane-2,A12,
34647,Pick_up,Crane-2,A12,SP-RS-A12-092
34647,Move_from,Crane-2,A12,
34649,Move_to,Crane-2,A13,
34649,Put_down,Crane-2,A13,SP-RS-A12-092
34649,Move_from,Crane-2,A13,
34649,Move_to,Crane-2,A13,
34649,Put_down,Crane-2,A13,SP-RS-A14-105
34649,Move_from,Crane-2,A13,
34661,Move_to,Crane-2,A19,
34661,Pick_up,Crane-2,A19,SP-RT-A19-119
34661,Move_from,Crane-2,A19,
34675,Move_to,Crane-2,cn2,
34675,Put_down,Crane-2,cn2,SP-RT-A19-119
34675,Move_from,Crane-2,cn2,
34705,Move_to,Crane-1,A34,
34705,Move_from,Crane-1,A34,
34705,Move_to,Crane-2,A39,
34705,Move_from,Crane-2,A39,
34705,Move_to,Crane-1,A34,
34705,Pick_up,Crane-1,A34,SP-RS-A34-045
34705,Move_from,Crane-1,A34,
34712,Release,,cn2,
34759,Move_to,Crane-2,A14,
34759,Pick_up,Crane-2,A14,SP-RS-A14-104
34759,Move_from,Crane-2,A14,
34769,Move_to,Crane-1,A04,
34769,Put_down,Crane-1,A04,SP-RS-A34-045
34769,Move_from,Crane-1,A04,
34809,Move_to,Crane-2,B37,
34809,Put_down,Crane-2,B37,SP-RS-A14-104
34809,Move_from,Crane-2,B37,
34811,Move_to,Crane-1,A24,
34811,Pick_up,Crane-1,A24,SP-RT-A24-124
34811,Move_from,Crane-1,A24,
34813,Move_to,Crane-1,cn2,
34813,Put_down,Crane-1,cn2,SP-RT-A24-124
34813,Move_from,Crane-1,cn2,
34815,Move_to,Crane-2,A34,
34815,Pick_up,Crane-2,A34,SP-RS-A34-044
34815,Move_from,Crane-2,A34,
34825,Release,,cn1,
34831,Move_to,Crane-2,B26,
34831,Move_from,Crane-2,B26,
34831,Move_to,Crane-2,B26,
34831,Put_down,Crane-2,B26,SP-RS-A34-044
34831,Move_from,Crane-2,B26,
34853,Move_to,Crane-2,B17,
34853,Move_from,Crane-2,B17,
34853,Move_to,Crane-2,B17,
34853,Pick_up,Crane-2,B17,SP-RT-B17-118
34853,Move_from,Crane-2,B17,
34859,Move_to,Crane-1,A03,
34859,Pick_up,Crane-1,A03,SP-RS-A03-084
34859,Move_from,Crane-1,A03,
34859,Move_to,Crane-1,A03,
34859,Pick_up,Crane-1,A03,SP-RS-A03-083
34859,Move_from,Crane-1,A03,
34863,Move_to,Crane-2,cn1,
34863,Move_from,Crane-2,cn1,
34863,Move_to,Crane-1,A01,
34863,Put_down,Crane-1,A01,SP-RS-A03-083
34863,Move_from,Crane-1,A01,
34863,Move_to,Crane-2,cn1,
34863,Put_down,Crane-2,cn1,SP-RT-B17-118
34863,Move_to,Crane-1,A01,
34863,Put_down,Crane-1,A01,SP-RS-A03-084
34863,Move_from,Crane-2,cn1,
34863,Move_from,Crane-1,A01,
34874,Release,,cn1,
34879,Move_to,Crane-2,A14,
34879,Pick_up,Crane-2,A14,SP-RS-A14-103
34879,Move_from,Crane-2,A14,
34891,Release,,cn2,
34907,Move_to,Crane-2,B26,
34907,Put_down,Crane-2,B26,SP-RS-A14-103
34907,Move_from,Crane-2,B26,
34929,Move_to,Crane-1,A32,
34929,Pick_up,Crane-1,A32,SP-RS-A32-059
34929,Move_to,Crane-2,A37,
34929,Move_from,Crane-2,A37,
34929,Move_from,Crane-1,A32,
34971,Move_to,Crane-2,A18,
34971,Pick_up,Crane-2,A18,SP-RT-A18-089
34971,Move_from,Crane-2,A18,
34979,Move_to,Crane-2,cn1,
34979,Put_down,Crane-2,cn1,SP-RT-A18-089
34979,Move_from,Crane-2,cn1,
34983,Move_to,Crane-2,B20,
34983,Pick_up,Crane-2,B20,SP-RT-B20-105
34983,Move_from,Crane-2,B20,
34995,Move_to,Crane-1,B01,
34995,Put_down,Crane-1,B01,SP-RS-A32-059
34995,Move_to,Crane-2,cn2,
34995,Put_down,Crane-2,cn2,SP-RT-B20-105
34995,Move_from,Crane-1,B01,
34995,Move_from,Crane-2,cn2,
34999,Move_to,Crane-1,B03,
34999,Pick_up,Crane-1,B03,SP-RS-B03-094
34999,Move_from,Crane-1,B03,
35011,Move_to,Crane-2,A32,
35011,Pick_up,Crane-2,A32,SP-RS-A32-058
